EmployeeID,I would recommend my friends or Family to work at TheCompany,I feel engaged in my work.,I believe Leadership cares about the employees at TheCompany,My manager supports me in my role at TheCompany,"TheCompany cares about Diversity, Equity and Inclusion.",I believe there is room for me to grow at TheCompany,I work on interesting projects.,My manager motivates me to work hard.,I am motivated to work hard at TheCompany.,I believe I am recognized for the work I do.,I believe there are good career opportunities for me at TheCompany.,I believe TheCompany is in a great position in the market for the next few years to be succesful.,I plan on staying with TheCompany for at least 2 more years.,I believe I am fairly compensated for my work.,I believe there is little to not politics at TheCompany,I feel comfortable going to someone in leadership if there is an issue.,My values align with the culture at TheCompany,I know what TheCompany values are at TheCompany,I feel like I can take off my accrued Paid Time Off (PTO)/Vacation without feeling guilty,survey_quarter,survey_year
103757,3,3,3,3,4,3,4,3,3,4,4,4,3,4,3,3,1,4,2,Q2,2023
103758,2,2,4,4,2,4,4,2,2,4,4,3,3,3,3,4,4,2,3,Q2,2023
103762,4,4,2,3,1,2,3,3,3,2,4,1,2,2,3,2,3,2,1,Q2,2023
103763,4,4,3,4,2,4,3,4,4,4,3,2,3,3,2,2,3,2,4,Q2,2023
103765,2,2,3,4,3,4,3,3,2,1,3,2,3,3,4,3,4,4,3,Q2,2023
103767,1,4,3,1,2,4,3,4,3,3,5,4,4,4,2,3,2,2,3,Q2,2023
103768,3,3,2,2,3,1,3,4,3,2,3,2,3,1,3,3,3,4,2,Q2,2023
103769,4,4,2,4,3,1,4,4,3,3,3,2,4,3,4,2,3,3,3,Q2,2023
103770,2,2,4,4,2,4,3,2,3,2,4,3,4,2,4,3,3,2,2,Q2,2023
103771,4,4,2,2,4,3,4,4,3,3,3,4,3,2,4,3,4,4,3,Q2,2023
103777,3,2,1,3,4,4,2,2,4,3,3,3,4,3,3,4,4,4,2,Q2,2023
103780,3,4,3,3,2,4,3,2,2,3,2,4,4,4,4,2,4,3,2,Q2,2023
103781,4,1,1,3,4,2,4,3,2,3,2,3,1,2,4,3,1,4,1,Q2,2023
103783,3,4,3,1,1,4,4,3,3,2,3,3,3,4,4,4,3,3,2,Q2,2023
103784,3,2,4,3,2,1,4,1,3,2,3,4,4,2,1,2,3,3,2,Q2,2023
103787,4,4,2,3,3,3,1,4,2,4,1,4,4,2,2,2,4,4,3,Q2,2023
103788,3,4,3,3,2,1,1,3,4,2,4,2,4,3,4,2,4,2,4,Q2,2023
103789,5,3,3,4,4,3,2,2,3,1,1,3,1,4,4,4,3,4,3,Q2,2023
103793,2,2,4,3,1,4,2,3,3,3,3,4,3,4,4,2,3,2,2,Q2,2023
103795,4,4,4,3,1,3,3,4,4,4,2,3,4,1,1,3,1,3,1,Q2,2023
103804,3,4,4,2,3,1,3,2,3,4,4,4,3,4,3,2,4,3,2,Q2,2023
103806,2,4,4,4,2,4,2,1,2,2,2,2,3,2,3,4,4,4,2,Q2,2023
103808,4,2,3,4,1,3,4,4,4,2,2,1,4,3,2,4,4,3,4,Q2,2023
103811,4,4,2,3,4,2,1,3,4,4,4,3,1,3,4,4,4,4,4,Q2,2023
103814,3,4,4,1,3,1,2,4,4,4,4,3,4,2,4,4,1,4,1,Q2,2023
103817,4,2,2,4,3,4,2,4,4,3,2,2,1,3,4,2,1,3,2,Q2,2023
103821,1,3,4,4,3,4,4,1,2,4,3,2,3,2,1,1,2,3,4,Q2,2023
103822,4,2,2,2,3,4,4,1,3,4,4,4,4,4,4,2,4,3,2,Q2,2023
103828,4,4,3,4,4,4,3,4,3,3,4,4,3,2,4,2,4,4,1,Q2,2023
103829,2,1,2,2,3,2,4,3,2,4,4,3,4,2,4,3,4,4,3,Q2,2023
103831,2,2,2,4,3,4,4,3,4,2,4,4,2,2,4,4,4,2,5,Q2,2023
103832,3,4,1,4,3,4,2,4,3,4,2,4,3,2,3,2,3,1,4,Q2,2023
103834,4,4,2,4,3,4,2,2,4,3,3,4,2,3,4,2,2,4,2,Q2,2023
103837,2,4,3,2,4,4,4,2,4,4,4,4,4,2,2,3,3,2,4,Q2,2023
103841,4,3,4,3,3,3,4,4,4,3,4,2,4,3,2,1,3,3,3,Q2,2023
103843,3,1,3,4,4,3,2,2,3,2,3,4,4,4,4,2,2,4,2,Q2,2023
103846,3,2,2,4,2,3,4,4,4,4,2,4,3,1,4,4,3,3,4,Q2,2023
103847,2,4,2,4,2,2,2,1,3,3,2,3,2,4,4,4,2,4,2,Q2,2023
103850,3,2,3,4,3,4,4,4,2,3,4,2,4,3,4,4,1,4,3,Q2,2023
103859,5,4,5,4,2,3,2,4,3,3,4,2,4,2,2,4,2,4,4,Q2,2023
103862,2,2,3,2,4,3,4,2,3,3,2,2,3,3,1,4,4,2,2,Q2,2023
103863,3,4,4,2,2,3,4,3,4,4,3,3,3,3,4,5,4,3,2,Q2,2023
103865,4,3,2,4,2,3,3,3,4,3,3,3,4,2,2,3,2,3,5,Q2,2023
103867,3,2,4,4,2,3,3,2,2,2,1,2,4,4,3,1,1,2,4,Q2,2023
103869,3,3,3,3,3,3,1,2,1,3,2,3,3,4,2,1,3,3,2,Q2,2023
103872,4,2,1,4,4,4,2,4,3,4,2,2,3,1,4,3,4,3,1,Q2,2023
103874,2,2,3,4,4,4,4,3,3,2,2,2,3,3,4,4,4,2,1,Q2,2023
103876,4,4,3,2,2,3,2,2,3,3,2,4,3,4,4,2,3,4,2,Q2,2023
103879,2,3,2,4,3,3,1,3,3,4,2,2,3,2,2,4,4,4,2,Q2,2023
103884,2,2,3,4,4,3,3,3,3,4,4,4,2,1,4,2,3,4,4,Q2,2023
103885,5,1,4,4,3,4,4,4,3,2,4,2,4,2,2,4,3,4,1,Q2,2023
103890,2,1,2,4,2,2,3,3,2,3,4,2,5,2,3,2,2,2,2,Q2,2023
103891,3,4,3,4,3,3,2,2,4,3,1,3,4,2,3,2,4,4,4,Q2,2023
103893,1,2,4,4,2,3,1,3,4,4,3,4,4,4,4,3,3,2,2,Q2,2023
103894,4,4,1,2,2,4,4,4,2,3,4,3,3,3,3,1,3,4,3,Q2,2023
103901,3,4,4,3,3,2,3,4,4,2,3,3,3,4,2,3,1,3,2,Q2,2023
103902,4,2,3,2,3,2,3,3,4,3,3,4,3,2,4,4,3,4,5,Q2,2023
103903,3,4,2,1,2,3,4,4,3,4,3,1,3,3,4,2,4,4,4,Q2,2023
103905,3,4,2,4,2,4,3,2,1,3,1,2,2,4,3,4,5,3,3,Q2,2023
103908,4,3,4,1,2,3,3,2,1,3,2,4,2,3,4,2,4,3,2,Q2,2023
103909,2,4,1,1,1,3,2,2,2,3,2,2,4,4,3,4,4,3,4,Q2,2023
103910,5,4,2,3,3,2,3,3,4,3,4,3,3,4,1,4,1,4,4,Q2,2023
103912,2,4,3,3,3,4,3,2,4,2,1,3,3,4,3,1,4,2,2,Q2,2023
103913,2,4,4,3,3,3,4,3,3,2,4,2,3,4,4,3,4,2,2,Q2,2023
103914,3,2,4,3,2,3,4,2,4,3,2,3,3,4,3,4,1,4,2,Q2,2023
103916,4,4,2,2,2,3,2,3,3,1,3,3,4,3,1,2,4,2,2,Q2,2023
103918,4,4,4,2,4,1,4,2,3,3,2,2,1,3,3,4,2,2,2,Q2,2023
103919,4,3,3,2,2,2,2,4,2,2,3,4,2,2,2,3,3,2,3,Q2,2023
103920,2,2,2,3,2,3,3,4,1,4,1,2,2,4,4,4,2,4,1,Q2,2023
103921,4,2,2,3,4,4,1,1,4,4,1,3,4,2,4,1,2,4,4,Q2,2023
103924,4,2,2,3,4,2,4,4,4,4,4,4,3,3,4,4,2,1,1,Q2,2023
103926,4,4,4,1,3,4,4,2,2,2,3,3,3,4,2,1,3,4,2,Q2,2023
103931,3,2,3,2,4,3,2,1,4,2,4,1,3,4,3,4,4,2,4,Q2,2023
103935,3,2,3,2,4,1,4,4,4,1,4,3,2,3,4,3,4,2,3,Q2,2023
103937,2,3,4,3,3,3,2,2,3,4,4,3,2,1,2,4,1,4,1,Q2,2023
103938,3,4,3,4,2,2,4,4,2,4,2,1,4,4,3,2,4,4,4,Q2,2023
103939,2,3,2,2,4,3,2,4,2,3,1,4,2,4,1,1,4,3,4,Q2,2023
103945,3,2,4,3,4,4,3,1,3,2,3,2,2,4,3,4,3,4,4,Q2,2023
103946,2,3,4,4,2,3,4,1,4,1,1,2,4,2,3,4,1,1,3,Q2,2023
103947,4,3,1,4,4,3,1,4,2,3,3,3,2,2,4,2,2,1,1,Q2,2023
103948,4,4,2,4,4,3,2,3,4,2,4,4,3,3,4,4,3,3,2,Q2,2023
103951,3,4,3,3,3,2,3,2,4,4,3,4,4,4,3,2,4,3,2,Q2,2023
103952,4,1,2,3,4,4,4,1,4,4,3,1,4,3,4,4,2,3,3,Q2,2023
103956,3,4,2,4,3,3,2,3,3,1,4,3,3,3,2,1,3,2,2,Q2,2023
103958,4,4,1,3,1,4,5,2,1,3,4,1,4,4,2,4,2,4,4,Q2,2023
103960,1,4,1,2,1,1,4,1,4,4,2,3,4,2,3,3,4,3,1,Q2,2023
103961,5,4,1,4,3,3,1,3,2,3,4,2,3,3,3,3,1,2,4,Q2,2023
103964,4,2,2,1,2,1,2,1,4,1,3,4,2,4,3,5,1,2,2,Q2,2023
103967,2,4,2,4,2,4,3,1,3,2,2,1,2,2,4,3,2,2,4,Q2,2023
103968,2,1,3,4,2,3,3,4,2,3,4,1,1,2,4,4,1,3,2,Q2,2023
103973,2,4,2,2,3,1,2,4,4,3,2,2,4,4,3,3,3,4,3,Q2,2023
103976,2,3,2,3,3,2,1,4,3,2,3,3,3,3,2,3,3,4,4,Q2,2023
103977,4,2,3,5,4,2,4,3,3,3,2,4,4,4,4,3,4,3,2,Q2,2023
103978,4,3,2,1,3,1,3,3,3,4,3,4,2,3,2,4,3,2,1,Q2,2023
103979,4,5,3,2,2,4,4,2,4,3,2,2,2,2,3,1,2,3,5,Q2,2023
103981,4,4,4,3,4,4,2,1,3,3,3,4,4,3,3,3,4,4,4,Q2,2023
103982,4,4,2,3,2,5,3,4,2,2,3,2,2,2,2,2,1,2,4,Q2,2023
103983,1,4,2,1,3,4,4,3,2,2,4,3,3,4,4,4,2,4,4,Q2,2023
103987,3,4,1,3,4,4,2,1,2,2,2,4,1,4,2,4,4,4,2,Q2,2023
103991,4,2,4,4,4,1,2,4,4,4,4,2,3,2,4,2,1,3,1,Q2,2023
103994,3,3,4,3,4,3,4,4,2,4,3,3,4,4,3,4,3,2,3,Q2,2023
103996,2,4,4,1,4,3,3,1,3,2,2,4,3,4,4,3,4,3,4,Q2,2023
103997,3,2,3,4,2,4,2,1,4,2,5,1,2,4,4,2,3,4,4,Q2,2023
103998,4,4,2,4,2,4,3,4,3,4,4,3,2,3,3,2,4,4,3,Q2,2023
103999,4,2,1,3,2,2,4,1,4,3,2,2,3,4,3,3,4,2,3,Q2,2023
104000,4,4,4,1,2,4,2,4,3,4,2,1,3,4,4,4,4,4,4,Q2,2023
104001,4,2,3,2,3,2,4,2,2,3,3,4,4,2,3,3,1,1,1,Q2,2023
104002,3,3,4,2,1,3,4,3,1,2,2,2,3,4,4,2,4,3,2,Q2,2023
104003,4,4,4,4,2,1,4,3,4,3,2,4,3,2,2,2,2,4,3,Q2,2023
104004,4,4,4,1,3,3,2,4,3,2,4,5,2,4,4,3,1,2,3,Q2,2023
104005,2,2,2,1,2,3,4,4,2,3,1,4,4,2,4,1,3,4,1,Q2,2023
104006,3,4,4,4,5,3,2,4,4,2,4,3,3,3,3,2,4,1,3,Q2,2023
104008,1,4,2,4,4,4,3,4,3,2,3,2,1,1,4,5,1,4,2,Q2,2023
104012,2,3,3,3,4,4,3,4,4,4,3,3,4,3,3,2,4,4,4,Q2,2023
104014,4,3,4,4,4,3,3,3,2,4,3,4,4,3,1,3,2,3,3,Q2,2023
104016,2,2,3,3,1,2,3,3,2,3,3,4,3,3,2,4,4,4,4,Q2,2023
104021,4,4,2,3,4,1,2,4,2,2,4,4,3,3,2,4,3,3,3,Q2,2023
104022,4,2,1,4,1,2,4,3,4,4,3,2,2,3,3,4,3,1,2,Q2,2023
104023,2,3,1,2,3,4,4,3,2,2,2,1,3,2,4,1,4,2,1,Q2,2023
104024,2,2,3,1,2,3,3,3,3,2,4,3,4,4,4,4,1,2,1,Q2,2023
104025,3,4,1,4,2,3,1,3,1,4,4,4,1,2,4,4,2,2,3,Q2,2023
104026,4,2,4,2,3,2,4,1,3,4,1,2,3,1,2,3,3,2,2,Q2,2023
104027,3,3,2,2,4,3,3,4,3,4,5,4,4,3,4,4,3,1,4,Q2,2023
104030,3,3,3,4,2,4,2,2,2,4,3,3,1,2,2,4,2,4,4,Q2,2023
104032,2,4,3,2,1,4,2,3,3,1,2,2,3,4,1,4,2,2,3,Q2,2023
104033,4,3,3,4,2,4,1,4,2,2,2,3,2,3,1,3,3,4,2,Q2,2023
104039,4,2,2,4,3,3,4,2,2,3,4,1,4,3,3,4,4,4,4,Q2,2023
104040,4,4,2,2,1,4,3,2,3,2,4,4,2,4,1,3,2,3,3,Q2,2023
104041,3,5,3,3,1,4,2,4,4,2,4,3,2,2,2,3,1,2,3,Q2,2023
104043,1,2,3,3,4,2,4,4,3,1,1,4,4,2,4,2,2,4,3,Q2,2023
104044,4,3,4,4,2,4,4,2,3,3,4,3,3,3,2,1,4,2,4,Q2,2023
104050,2,4,2,3,2,3,3,2,2,2,3,2,4,2,2,4,4,1,4,Q2,2023
104053,3,4,3,1,4,3,4,2,3,2,2,2,4,4,2,3,2,4,4,Q2,2023
104056,2,3,4,1,2,3,3,4,3,4,4,4,2,4,4,4,3,4,4,Q2,2023
104057,3,3,4,4,4,3,2,2,4,2,3,4,1,3,3,4,3,2,4,Q2,2023
104060,2,4,2,4,3,3,4,4,1,3,2,1,4,4,1,3,2,3,3,Q2,2023
104061,3,3,4,4,1,4,4,4,4,3,2,4,4,4,4,2,4,3,1,Q2,2023
104062,4,4,3,2,3,2,3,4,3,4,2,4,3,2,3,3,3,4,1,Q2,2023
104065,2,4,1,4,3,1,2,1,3,4,4,3,1,3,3,3,3,3,4,Q2,2023
104068,3,4,4,2,2,4,2,3,4,2,4,3,3,2,4,1,3,4,3,Q2,2023
104069,2,4,3,2,3,3,2,4,2,4,2,3,3,4,4,3,4,3,3,Q2,2023
104073,2,2,4,4,1,4,1,3,4,3,4,1,4,4,4,4,3,1,3,Q2,2023
104074,4,3,3,3,4,3,1,2,4,1,3,4,2,3,2,4,3,3,3,Q2,2023
104076,3,2,2,3,3,3,1,2,2,3,3,4,3,2,2,2,3,3,4,Q2,2023
104078,4,2,4,1,2,3,4,4,4,4,4,3,4,1,3,2,2,3,4,Q2,2023
104087,1,3,5,3,2,1,2,3,4,2,4,3,4,4,2,3,3,2,2,Q2,2023
104089,4,4,4,3,4,4,4,2,4,3,3,4,1,2,4,4,4,2,4,Q2,2023
104090,2,3,4,3,4,1,4,4,4,4,4,2,1,4,4,2,2,4,3,Q2,2023
104092,2,4,4,3,2,3,1,4,4,4,3,2,3,4,2,4,4,2,4,Q2,2023
104095,3,3,3,2,2,2,5,2,2,2,1,3,2,4,3,2,2,1,3,Q2,2023
104096,4,4,4,2,3,2,3,4,3,2,2,1,2,3,2,1,4,4,3,Q2,2023
104097,5,3,3,1,2,2,4,4,1,4,4,1,2,1,2,4,2,1,2,Q2,2023
104098,1,4,4,4,2,4,2,3,4,3,4,2,1,2,2,1,2,4,1,Q2,2023
104101,4,4,3,2,4,3,2,3,3,4,2,3,3,4,3,1,2,4,3,Q2,2023
104102,3,2,1,3,2,3,5,5,4,4,3,4,3,2,3,1,4,4,2,Q2,2023
104104,2,3,4,4,2,3,2,4,3,3,4,4,2,3,4,3,5,4,4,Q2,2023
104107,3,4,3,2,3,4,2,2,3,3,3,1,2,1,3,4,1,3,2,Q2,2023
104110,2,3,3,4,3,2,2,3,2,4,4,2,2,4,1,3,4,3,4,Q2,2023
104111,3,2,2,4,4,3,2,1,4,1,3,4,3,3,4,3,4,2,2,Q2,2023
104113,2,2,3,4,3,4,4,4,3,3,4,2,4,4,4,3,4,2,4,Q2,2023
104114,4,3,2,4,4,1,4,1,2,4,3,2,3,1,2,4,2,4,4,Q2,2023
104115,4,3,3,1,2,4,4,2,3,2,4,4,4,3,3,1,3,3,2,Q2,2023
104119,3,1,3,4,4,3,3,1,4,4,3,2,4,4,1,4,2,3,3,Q2,2023
104123,4,4,3,2,3,4,3,4,3,4,4,4,3,3,2,3,2,4,4,Q2,2023
104124,4,3,1,4,4,4,4,2,4,4,3,2,4,2,2,3,3,2,2,Q2,2023
104125,4,3,4,1,4,2,4,4,2,4,3,3,2,4,4,3,3,2,3,Q2,2023
104126,2,1,1,4,1,3,2,1,2,4,1,4,3,4,4,4,3,1,3,Q2,2023
104129,3,4,3,3,4,4,3,4,3,3,4,3,2,2,3,3,3,2,3,Q2,2023
104130,2,4,1,4,4,4,2,4,1,4,4,4,4,4,2,3,4,2,3,Q2,2023
104131,4,4,4,2,3,1,4,4,4,2,4,2,4,3,3,2,3,4,4,Q2,2023
104133,1,1,3,2,4,3,4,3,2,2,2,1,4,3,4,3,4,2,4,Q2,2023
104136,4,2,3,1,2,2,5,2,4,3,2,2,4,4,1,1,4,2,1,Q2,2023
104141,2,3,3,4,4,1,4,2,4,4,4,3,3,2,1,4,3,3,1,Q2,2023
104142,4,4,2,3,4,3,3,4,1,2,3,2,3,3,3,4,4,2,2,Q2,2023
104143,4,4,3,1,2,2,4,4,2,3,2,4,3,4,4,2,2,4,4,Q2,2023
104146,2,2,4,1,3,4,3,3,3,4,4,2,4,2,2,2,3,4,2,Q2,2023
104148,4,3,5,4,3,2,4,3,1,4,2,4,4,2,3,4,4,5,2,Q2,2023
104149,4,2,2,4,4,4,2,4,2,3,4,4,4,3,4,4,1,4,3,Q2,2023
104151,3,2,4,4,4,1,4,2,2,2,4,1,4,2,2,4,4,4,2,Q2,2023
104152,2,4,4,1,4,4,4,1,1,2,2,4,4,4,2,1,4,2,3,Q2,2023
104153,4,1,4,4,1,4,1,4,4,2,1,4,3,3,2,4,2,3,3,Q2,2023
104154,2,4,4,4,3,1,4,4,3,3,4,2,3,2,3,4,4,3,2,Q2,2023
104156,4,2,4,3,2,3,1,4,2,3,3,4,2,4,1,4,4,2,4,Q2,2023
104157,4,1,1,2,4,2,2,4,3,2,4,4,4,4,2,4,3,2,3,Q2,2023
104159,3,4,2,2,2,4,2,3,4,3,1,3,2,3,2,2,1,3,3,Q2,2023
104160,2,4,4,1,4,4,2,3,3,3,3,4,3,2,3,2,3,4,4,Q2,2023
104161,3,2,1,2,1,4,2,3,3,3,4,3,2,3,2,1,4,2,1,Q2,2023
104162,4,3,2,3,2,3,3,3,4,2,3,4,2,1,4,1,2,4,4,Q2,2023
104163,4,2,3,1,1,2,3,4,3,1,4,3,2,4,4,2,2,3,1,Q2,2023
104164,3,4,3,2,2,3,3,2,4,4,1,2,4,4,4,3,4,1,4,Q2,2023
104165,2,1,2,1,2,3,3,4,4,2,3,3,4,4,2,3,2,2,1,Q2,2023
104166,1,3,4,5,3,4,2,1,4,3,4,2,4,4,4,2,3,4,4,Q2,2023
104167,3,2,2,3,1,4,2,2,3,3,1,2,4,1,3,1,2,2,3,Q2,2023
104168,4,2,2,3,1,4,2,2,2,4,1,2,3,4,3,4,3,4,2,Q2,2023
104171,4,1,4,4,4,4,2,3,4,4,3,4,2,2,4,2,3,4,3,Q2,2023
104172,2,1,2,4,2,1,3,4,2,2,4,2,3,2,3,2,2,2,4,Q2,2023
104173,4,2,4,4,3,3,2,3,3,4,2,2,3,4,3,4,3,3,4,Q2,2023
104175,1,4,1,4,3,4,4,1,1,1,1,2,1,2,3,4,2,4,4,Q2,2023
104176,3,4,2,1,2,1,4,4,3,4,1,4,3,2,2,4,2,2,2,Q2,2023
104177,2,2,3,4,4,3,2,4,3,4,4,1,4,4,1,4,1,4,3,Q2,2023
104181,4,4,4,2,2,4,3,3,3,3,2,3,4,1,4,3,2,1,1,Q2,2023
104183,1,3,2,4,1,3,4,2,2,4,4,3,3,3,2,4,4,3,3,Q2,2023
104186,4,1,4,2,2,4,2,2,2,4,3,3,2,1,2,1,3,4,5,Q2,2023
104188,3,3,2,1,3,4,3,3,4,4,2,4,1,2,3,3,3,2,3,Q2,2023
104189,1,4,4,4,4,3,4,4,2,4,2,1,4,4,4,3,4,4,4,Q2,2023
104191,4,2,3,4,3,4,3,4,3,3,3,3,4,4,4,3,4,3,3,Q2,2023
104192,4,2,4,2,2,1,3,2,2,4,4,4,4,2,3,3,4,2,4,Q2,2023
104193,3,4,4,3,1,4,1,3,3,1,3,3,4,3,2,3,3,3,2,Q2,2023
104196,1,4,2,4,2,3,3,4,2,2,3,2,1,2,4,1,2,2,3,Q2,2023
104197,3,3,3,2,4,2,3,4,4,4,4,3,3,3,3,4,2,4,2,Q2,2023
104202,2,4,4,2,3,2,1,3,4,4,1,1,1,2,4,3,2,4,3,Q2,2023
104203,3,4,3,2,2,4,4,4,4,3,4,1,4,2,4,3,2,4,5,Q2,2023
104204,4,3,2,3,4,1,4,4,4,4,3,4,4,3,1,3,4,2,3,Q2,2023
104207,4,2,2,1,4,4,3,4,2,3,3,3,3,4,2,2,3,4,3,Q2,2023
104208,4,3,2,2,1,4,3,2,3,3,2,5,4,4,2,4,4,1,3,Q2,2023
104209,4,1,3,4,3,3,4,5,2,2,4,2,4,3,3,2,2,4,4,Q2,2023
104210,3,4,1,2,4,3,1,2,3,2,3,4,3,3,3,4,4,3,3,Q2,2023
104211,3,3,3,2,4,2,4,4,4,2,1,2,4,4,3,4,3,1,3,Q2,2023
104213,2,3,4,2,4,3,2,3,4,4,2,4,1,3,3,3,4,3,3,Q2,2023
104215,3,2,4,3,1,2,4,3,3,2,3,4,2,4,3,4,4,4,3,Q2,2023
104216,4,2,4,3,2,3,2,3,1,4,4,4,2,2,3,3,4,4,3,Q2,2023
104218,3,2,1,3,1,3,3,3,3,4,2,2,3,1,3,4,4,4,4,Q2,2023
104219,2,3,2,1,4,3,4,3,3,3,3,3,3,2,3,2,3,4,4,Q2,2023
104220,2,3,4,2,3,4,4,3,3,4,4,3,4,3,2,2,4,1,3,Q2,2023
104223,3,4,3,2,2,4,3,3,1,4,4,3,2,3,2,4,1,2,2,Q2,2023
104224,2,4,4,4,2,2,2,4,4,2,1,3,2,2,4,4,4,3,4,Q2,2023
104226,4,4,4,3,3,4,4,3,2,3,2,1,4,3,4,4,4,2,2,Q2,2023
104227,3,3,4,3,4,2,4,4,3,4,2,2,4,1,2,2,4,2,1,Q2,2023
104229,1,4,4,2,3,4,4,2,4,4,4,3,4,3,3,2,2,4,4,Q2,2023
104230,3,1,4,4,3,4,3,2,4,3,1,1,3,4,2,3,4,4,2,Q2,2023
104231,3,2,3,1,4,2,4,4,2,3,1,3,4,1,4,4,3,4,4,Q2,2023
104233,3,5,4,3,4,4,2,3,2,4,4,2,4,4,3,3,2,1,4,Q2,2023
104235,3,2,2,1,4,3,4,2,4,2,5,3,3,3,3,4,2,4,3,Q2,2023
104239,2,4,4,2,3,4,4,2,4,4,2,4,1,4,1,3,1,3,4,Q2,2023
104240,3,2,2,1,4,4,2,4,2,3,1,4,3,1,2,3,1,1,2,Q2,2023
104241,4,4,4,4,4,4,3,3,3,1,4,4,4,4,4,3,4,2,4,Q2,2023
104243,3,3,4,4,2,3,3,2,1,4,3,4,3,3,2,4,4,3,4,Q2,2023
104245,3,2,4,2,4,3,3,4,4,4,3,3,4,3,4,3,3,2,4,Q2,2023
104247,4,3,3,2,4,4,1,1,4,3,2,2,4,1,4,4,3,4,4,Q2,2023
104248,3,4,4,2,4,3,1,3,2,2,1,3,4,2,4,2,4,2,3,Q2,2023
104249,4,4,5,2,4,2,4,3,3,2,2,4,4,2,3,1,3,3,1,Q2,2023
104250,2,2,2,3,4,3,4,4,4,2,2,4,1,2,4,4,4,2,1,Q2,2023
104256,4,2,1,4,3,1,2,1,3,4,2,2,4,2,3,1,4,4,4,Q2,2023
104258,4,2,4,3,2,4,2,4,2,3,2,3,3,2,4,2,4,4,2,Q2,2023
104259,1,4,4,3,4,2,2,4,4,5,2,3,1,4,3,3,3,2,2,Q2,2023
104260,1,2,2,4,3,2,4,4,1,4,3,4,3,4,4,4,4,3,1,Q2,2023
104261,1,4,2,4,2,2,4,4,4,3,3,1,3,4,4,3,2,3,4,Q2,2023
104263,4,2,3,4,3,4,4,2,2,4,2,3,2,2,3,4,4,4,3,Q2,2023
104265,3,4,4,3,4,2,3,1,1,1,1,2,2,4,4,3,4,2,2,Q2,2023
104267,4,3,2,4,4,4,2,4,4,1,2,4,2,4,1,3,3,3,4,Q2,2023
104268,3,4,1,2,2,4,4,3,3,2,2,4,3,3,4,4,2,3,3,Q2,2023
104272,4,4,4,3,4,2,4,1,3,4,3,3,3,2,3,4,3,4,3,Q2,2023
104273,2,3,2,3,4,3,2,2,2,2,1,4,3,4,3,3,3,4,1,Q2,2023
104274,2,3,1,2,4,4,4,2,3,2,4,4,2,2,4,4,1,4,3,Q2,2023
104275,2,2,4,3,2,2,3,4,4,4,2,3,4,1,2,4,1,3,3,Q2,2023
104276,3,1,2,4,4,2,4,4,2,4,4,3,1,3,1,3,2,2,3,Q2,2023
104280,2,2,3,4,4,1,4,3,3,1,2,2,2,3,2,1,1,2,2,Q2,2023
104283,4,2,2,4,4,4,3,1,1,3,3,2,2,3,3,2,1,3,3,Q2,2023
104284,3,2,2,2,3,4,3,3,3,3,4,4,4,5,1,3,3,4,3,Q2,2023
104287,1,2,4,3,3,4,3,3,1,4,2,2,4,3,3,4,4,4,3,Q2,2023
104288,2,2,1,3,3,3,1,2,3,4,4,2,4,3,4,4,2,3,4,Q2,2023
104290,1,2,1,1,4,4,2,2,4,3,1,2,3,4,3,4,4,4,3,Q2,2023
104292,2,2,2,1,2,3,2,4,2,4,3,2,4,4,3,3,2,2,4,Q2,2023
104295,4,3,3,3,2,2,4,2,4,4,1,3,4,2,1,2,4,4,3,Q2,2023
104296,4,4,4,4,2,5,4,2,4,2,4,4,2,4,4,4,4,2,2,Q2,2023
104298,4,3,2,4,1,4,3,3,2,3,4,4,4,3,2,4,3,3,3,Q2,2023
104301,4,3,3,3,3,2,4,1,3,4,4,2,4,2,3,4,4,2,3,Q2,2023
104306,4,4,3,1,3,4,4,4,2,3,1,4,4,3,2,1,3,3,4,Q2,2023
104311,4,4,2,4,2,2,4,3,2,4,3,3,4,4,3,2,2,3,3,Q2,2023
104313,4,4,2,2,3,4,4,2,1,3,2,4,2,1,1,3,1,1,4,Q2,2023
104315,2,4,1,2,2,2,3,4,4,3,3,4,4,3,2,4,2,3,4,Q2,2023
104317,3,3,3,4,4,3,4,4,2,3,4,3,2,1,4,3,3,4,1,Q2,2023
104321,4,4,4,4,2,4,2,2,2,1,2,4,4,3,4,3,2,4,1,Q2,2023
104323,4,1,3,4,3,1,2,2,2,4,1,2,4,4,4,4,2,2,2,Q2,2023
104324,1,4,2,1,2,5,4,3,4,3,4,3,4,3,2,3,2,4,2,Q2,2023
104325,4,1,3,2,4,4,1,2,2,3,4,3,1,4,3,2,3,3,3,Q2,2023
104327,4,3,3,1,3,4,4,1,3,4,2,4,4,3,2,4,3,4,3,Q2,2023
104328,2,4,2,3,4,1,3,4,4,4,4,4,1,4,2,3,2,3,4,Q2,2023
104334,3,2,1,2,2,2,4,1,3,1,2,1,2,2,4,4,4,3,2,Q2,2023
104335,4,2,4,3,1,3,1,2,3,4,1,3,3,4,3,3,3,3,4,Q2,2023
104336,1,4,4,2,3,1,3,3,3,3,4,3,4,4,3,4,3,2,3,Q2,2023
104337,2,4,1,3,4,4,4,2,4,4,4,4,2,4,4,2,2,4,4,Q2,2023
104341,4,1,4,4,2,2,2,3,3,4,3,2,4,2,3,4,4,4,3,Q2,2023
